id,raw_x,raw_y,refined_x,refined_y,ra_deg,dec_deg,ra_hms,dec_dms,peak_adu,dao_flux,net_flux,flux_err,snr,mag_inst,mag_inst_err,mag_calibrated,mag_calibrated_err
Auto_682,942.92,3112.02,942.92,3112.03,,,,,493.0,4114.000,4947.041,196.326,25.20,-9.236,0.043,14.163,0.043
Auto_683,3673.88,3559.34,3673.96,3559.38,,,,,408.0,4113.000,5302.479,197.662,26.83,-9.311,0.040,14.088,0.040
Auto_684,5373.43,1622.21,5373.64,1622.21,,,,,370.0,4092.000,5606.700,198.556,28.24,-9.372,0.038,14.027,0.038
Auto_685,6113.06,1915.34,6113.25,1915.34,,,,,359.0,4068.000,5353.651,198.175,27.01,-9.322,0.040,14.077,0.040
Auto_686,3798.71,2322.55,3798.78,2322.57,,,,,333.0,4032.000,5701.201,197.100,28.93,-9.390,0.038,14.009,0.038
Auto_687,645.96,3962.39,645.90,3962.40,,,,,483.0,4027.000,4909.390,195.525,25.11,-9.228,0.043,14.171,0.043
Auto_688,865.54,2539.50,865.58,2539.55,,,,,389.0,3998.000,4931.489,196.448,25.10,-9.232,0.043,14.167,0.043
Auto_689,2822.51,1230.38,2822.63,1230.33,,,,,332.0,3944.000,5321.686,196.848,27.03,-9.315,0.040,14.084,0.040
Auto_690,2320.04,21.55,2320.02,21.48,,,,,378.0,3942.000,5145.061,196.624,26.17,-9.278,0.041,14.121,0.041
Auto_691,5934.51,1298.09,5934.68,1298.05,,,,,361.0,3931.000,5345.693,198.467,26.93,-9.320,0.040,14.079,0.040
Auto_692,3955.88,1190.86,3955.90,1190.86,,,,,332.0,3926.000,5429.927,197.885,27.44,-9.337,0.040,14.062,0.040
Auto_693,2626.55,169.49,2626.57,169.36,,,,,337.0,3923.000,5279.872,197.352,26.75,-9.307,0.041,14.092,0.041
Auto_694,6243.20,1970.55,6243.42,1970.56,,,,,335.0,3888.000,5501.779,201.183,27.35,-9.351,0.040,14.048,0.040
Auto_695,4788.93,804.71,4789.09,804.59,,,,,318.0,3887.000,5178.728,198.217,26.13,-9.286,0.042,14.113,0.042
Auto_696,1334.23,1576.15,1334.26,1576.16,,,,,386.0,3870.000,4866.409,195.485,24.89,-9.218,0.044,14.181,0.044
Auto_697,1461.18,962.66,1461.17,962.64,,,,,372.0,3848.000,4885.824,195.393,25.01,-9.222,0.043,14.177,0.043
Auto_698,4431.34,3854.40,4431.47,3854.47,,,,,390.0,3833.000,5124.627,196.839,26.03,-9.274,0.042,14.125,0.042
Auto_699,1877.77,2310.40,1877.82,2310.38,,,,,360.0,3821.000,4710.179,195.199,24.13,-9.183,0.045,14.216,0.045
Auto_700,1442.62,801.98,1442.65,801.91,,,,,377.0,3812.000,4854.421,195.600,24.82,-9.215,0.044,14.184,0.044
Auto_701,1249.00,4011.79,1249.02,4011.80,,,,,431.0,3806.000,4642.892,195.087,23.80,-9.167,0.046,14.232,0.046
Auto_702,786.75,392.43,786.81,392.36,,,,,376.0,3805.000,4660.331,196.026,23.77,-9.171,0.046,14.228,0.046
Auto_703,475.79,2091.82,475.81,2091.80,,,,,443.0,3801.000,4619.737,195.668,23.61,-9.162,0.046,14.237,0.046
Auto_704,4970.21,981.16,4970.40,981.06,,,,,304.0,3785.000,4974.320,197.571,25.18,-9.242,0.043,14.157,0.043
Auto_705,5705.64,3798.30,5705.81,3798.40,,,,,360.0,3777.000,5336.306,198.434,26.89,-9.318,0.040,14.081,0.040
Auto_706,3335.23,756.59,3335.32,756.52,,,,,328.0,3759.000,5085.878,197.040,25.81,-9.266,0.042,14.133,0.042
Auto_707,663.46,3882.34,663.39,3882.32,,,,,422.0,3758.000,4553.161,194.964,23.35,-9.146,0.046,14.253,0.046
Auto_708,2447.04,3768.42,2447.06,3768.44,,,,,379.0,3757.000,4728.192,195.737,24.16,-9.187,0.045,14.212,0.045
Auto_709,4763.46,625.42,4763.65,625.30,,,,,309.0,3737.000,5118.861,197.835,25.87,-9.273,0.042,14.126,0.042
Auto_710,6006.08,2590.20,6006.25,2590.24,,,,,360.0,3733.000,4741.304,197.852,23.96,-9.190,0.045,14.209,0.045
Auto_711,4900.59,2771.77,4900.76,2771.83,,,,,342.0,3722.000,5075.418,197.116,25.75,-9.264,0.042,14.135,0.042
Auto_712,4427.28,49.26,4427.38,49.15,,,,,320.0,3722.000,5437.379,198.910,27.34,-9.338,0.040,14.061,0.040
Auto_713,5283.49,2061.28,5283.67,2061.27,,,,,323.0,3709.000,4954.805,197.907,25.04,-9.238,0.043,14.161,0.043
Auto_714,1993.20,3390.40,1993.20,3390.44,,,,,366.0,3708.000,5098.659,204.385,24.95,-9.269,0.044,14.130,0.044
Auto_715,3880.46,992.58,3880.56,992.54,,,,,329.0,3675.000,5076.365,197.491,25.70,-9.264,0.042,14.135,0.042
Auto_716,6099.85,2982.84,6100.01,2982.87,,,,,327.0,3672.000,4753.600,196.886,24.14,-9.193,0.045,14.206,0.045
Auto_717,734.30,952.87,734.28,952.87,,,,,385.0,3659.000,4557.498,195.187,23.35,-9.147,0.046,14.252,0.046
Auto_718,4241.16,4158.88,4241.25,4158.93,,,,,364.0,3659.000,4684.115,196.168,23.88,-9.177,0.045,14.222,0.045
Auto_719,4663.72,1380.04,4663.85,1380.00,,,,,327.0,3656.000,5073.947,197.320,25.71,-9.263,0.042,14.136,0.042
Auto_720,5250.73,893.68,5250.91,893.48,,,,,287.0,3644.000,5454.249,198.904,27.42,-9.342,0.040,14.057,0.040
Auto_721,5280.18,1454.31,5280.37,1454.27,,,,,306.0,3625.000,4768.569,197.382,24.16,-9.196,0.045,14.203,0.045
Auto_722,2432.40,1748.30,2432.49,1748.29,,,,,320.0,3606.000,4777.669,195.474,24.44,-9.198,0.044,14.201,0.044
Auto_723,2500.12,1281.87,2500.20,1281.82,,,,,324.0,3603.000,4741.613,194.918,24.33,-9.190,0.045,14.209,0.045
Auto_724,4041.21,239.80,4041.29,239.66,,,,,310.0,3595.000,4759.172,196.773,24.19,-9.194,0.045,14.205,0.045
Auto_725,3684.92,2468.58,3685.04,2468.54,,,,,303.0,3595.000,4653.270,196.322,23.70,-9.169,0.046,14.230,0.046
Auto_726,3862.47,315.63,3862.54,315.50,,,,,310.0,3594.000,4994.582,196.866,25.37,-9.246,0.043,14.153,0.043
Auto_727,4683.04,1164.05,4683.20,1163.99,,,,,297.0,3585.000,4584.549,196.101,23.38,-9.153,0.046,14.246,0.046
Auto_728,5128.45,3728.86,5128.57,3728.91,,,,,364.0,3585.000,4703.831,196.448,23.94,-9.181,0.045,14.218,0.045
Auto_729,2354.65,1408.47,2354.72,1408.45,,,,,295.0,3584.000,4757.381,195.022,24.39,-9.193,0.045,14.206,0.045
Auto_730,6136.37,936.39,6136.53,936.32,,,,,308.0,3580.000,4723.313,197.575,23.91,-9.186,0.045,14.213,0.045
Auto_731,4795.03,1434.43,4795.24,1434.43,,,,,281.0,3579.000,4840.290,197.340,24.53,-9.212,0.044,14.187,0.044
Auto_732,412.20,3733.09,412.17,3733.09,,,,,448.0,3577.000,4368.823,194.760,22.43,-9.101,0.048,14.298,0.048
Auto_733,661.16,2924.26,661.16,2924.26,,,,,410.0,3575.000,4383.529,195.721,22.40,-9.105,0.048,14.294,0.048
Auto_734,1763.46,753.16,1763.48,753.16,,,,,331.0,3565.000,4594.178,195.053,23.55,-9.156,0.046,14.243,0.046
Auto_735,3711.70,1325.97,3711.81,1325.97,,,,,313.0,3562.000,4965.405,196.570,25.26,-9.240,0.043,14.159,0.043
Auto_736,4497.55,2627.97,4497.71,2627.98,,,,,325.0,3559.000,4866.803,197.054,24.70,-9.218,0.044,14.181,0.044
Auto_737,3527.02,1790.37,3527.18,1790.33,,,,,277.0,3554.000,4692.850,196.239,23.91,-9.179,0.045,14.220,0.045
Auto_738,3921.23,3064.75,3921.33,3064.80,,,,,324.0,3548.000,4621.874,195.386,23.66,-9.162,0.046,14.237,0.046
Auto_739,1977.17,710.74,1977.17,710.70,,,,,331.0,3543.000,4518.389,196.736,22.97,-9.137,0.047,14.262,0.047
Auto_740,5606.91,787.29,5607.08,787.19,,,,,281.0,3543.000,4563.652,196.553,23.22,-9.148,0.047,14.251,0.047
Auto_741,2805.76,1195.70,2805.86,1195.64,,,,,296.0,3537.000,4608.391,194.963,23.64,-9.159,0.046,14.240,0.046
Auto_742,1195.32,1966.59,1195.30,1966.61,,,,,345.0,3531.000,4403.529,195.600,22.51,-9.110,0.048,14.289,0.048
Auto_743,4449.44,3643.16,4449.54,3643.23,,,,,344.0,3530.000,4636.134,196.684,23.57,-9.165,0.046,14.234,0.046
Auto_744,969.07,1632.76,969.06,1632.75,,,,,369.0,3509.000,4352.854,195.057,22.32,-9.097,0.049,14.302,0.049
Auto_745,4253.05,1033.63,4253.18,1033.53,,,,,314.0,3497.000,4627.715,196.996,23.49,-9.163,0.046,14.236,0.046
Auto_746,2591.74,1237.52,2591.82,1237.49,,,,,280.0,3478.000,4615.472,195.550,23.60,-9.161,0.046,14.238,0.046
Auto_747,6003.51,125.16,6003.63,125.08,,,,,302.0,3472.000,4651.657,197.344,23.57,-9.169,0.046,14.230,0.046
Auto_748,2611.29,1597.51,2611.40,1597.45,,,,,296.0,3469.000,4631.855,194.931,23.76,-9.164,0.046,14.235,0.046
Auto_749,5223.23,920.81,5223.40,920.74,,,,,314.0,3443.000,4608.855,195.948,23.52,-9.159,0.046,14.240,0.046
Auto_750,232.13,2070.75,232.12,2070.74,,,,,396.0,3410.000,4220.762,194.193,21.73,-9.063,0.050,14.336,0.050
Auto_751,2595.65,3688.84,2595.71,3688.87,,,,,321.0,3407.000,4309.135,194.369,22.17,-9.086,0.049,14.313,0.049
Auto_752,3569.96,2515.31,3570.07,2515.32,,,,,295.0,3395.000,4385.263,195.810,22.40,-9.105,0.048,14.294,0.048
Auto_753,2990.34,1309.53,2990.48,1309.44,,,,,288.0,3393.000,4483.013,195.565,22.92,-9.129,0.047,14.270,0.047
Auto_754,1569.29,1708.25,1569.32,1708.25,,,,,341.0,3384.000,4203.424,194.665,21.59,-9.059,0.050,14.340,0.050
Auto_755,2624.75,478.54,2624.77,478.42,,,,,290.0,3379.000,4546.329,195.172,23.29,-9.144,0.047,14.255,0.047
Auto_756,3974.87,2405.43,3975.01,2405.43,,,,,282.0,3359.000,4357.838,195.216,22.32,-9.098,0.049,14.301,0.049
Auto_757,2894.67,1423.77,2894.73,1423.75,,,,,285.0,3340.000,4568.141,194.800,23.45,-9.149,0.046,14.250,0.046
Auto_758,347.72,2798.12,347.72,2798.14,,,,,405.0,3339.000,4047.007,195.817,20.67,-9.018,0.053,14.381,0.053
Auto_759,6034.34,598.57,6034.49,598.52,,,,,304.0,3304.000,4377.476,196.965,22.22,-9.103,0.049,14.296,0.049
Auto_760,5718.63,3058.33,5718.74,3058.40,,,,,315.0,3291.000,4363.537,196.846,22.17,-9.100,0.049,14.299,0.049
Auto_761,3475.23,4104.06,3475.29,4104.09,,,,,349.0,3284.000,4244.597,194.473,21.83,-9.070,0.050,14.329,0.050
Auto_762,255.66,3952.60,255.58,3952.59,,,,,374.0,3267.000,4200.475,194.021,21.65,-9.058,0.050,14.341,0.050
Auto_763,5102.85,3880.28,5102.96,3880.34,,,,,311.0,3258.000,4133.859,195.832,21.11,-9.041,0.051,14.358,0.051
Auto_764,4304.27,342.28,4304.42,342.13,,,,,272.0,3248.000,4197.743,195.496,21.47,-9.058,0.051,14.341,0.051
Auto_765,2966.80,445.22,2966.83,445.17,,,,,272.0,3237.000,4431.883,195.666,22.65,-9.116,0.048,14.283,0.048
Auto_766,168.52,2422.78,168.56,2422.79,,,,,362.0,3220.000,3867.650,194.600,19.87,-8.969,0.055,14.430,0.055
Auto_767,4703.50,2553.01,4703.65,2553.05,,,,,285.0,3197.000,4330.414,195.689,22.13,-9.091,0.049,14.308,0.049
Auto_768,2587.27,257.12,2587.31,257.03,,,,,280.0,3196.000,4078.371,194.681,20.95,-9.026,0.052,14.373,0.052
Auto_769,4065.02,3909.08,4065.13,3909.13,,,,,313.0,3194.000,4193.242,194.562,21.55,-9.056,0.050,14.343,0.050
Auto_770,2957.12,1536.55,2957.20,1536.54,,,,,259.0,3193.000,4291.833,194.931,22.02,-9.082,0.049,14.317,0.049
Auto_771,5355.94,184.01,5356.08,183.89,,,,,254.0,3184.000,4161.614,196.737,21.15,-9.048,0.051,14.351,0.051
Auto_772,4494.71,3540.89,4494.87,3540.94,,,,,267.0,3174.000,3999.984,195.474,20.46,-9.005,0.053,14.394,0.053
Auto_773,4655.12,970.55,4655.25,970.49,,,,,265.0,3159.000,4184.111,195.870,21.36,-9.054,0.051,14.345,0.051
Auto_774,1972.34,2332.51,1972.39,2332.48,,,,,307.0,3153.000,4037.703,193.518,20.86,-9.015,0.052,14.384,0.052
Auto_775,451.77,2102.12,451.78,2102.13,,,,,374.0,3149.000,3889.024,194.133,20.03,-8.975,0.054,14.424,0.054
Auto_776,1251.10,1828.37,1251.12,1828.38,,,,,314.0,3147.000,4233.952,194.301,21.79,-9.067,0.050,14.332,0.050
Auto_777,4170.75,669.91,4170.87,669.77,,,,,242.0,3142.000,4122.039,195.232,21.11,-9.038,0.051,14.361,0.051
Auto_778,239.90,1978.12,239.91,1978.13,,,,,379.0,3133.000,3782.824,193.589,19.54,-8.945,0.056,14.454,0.056
Auto_779,4259.83,1991.30,4260.03,1991.27,,,,,243.0,3130.000,4056.095,195.803,20.72,-9.020,0.052,14.379,0.052
Auto_780,5554.50,2727.26,5554.69,2727.31,,,,,296.0,3110.000,4198.503,196.153,21.40,-9.058,0.051,14.341,0.051
Auto_781,3016.04,2956.79,3016.14,2956.82,,,,,269.0,3109.000,4048.413,194.071,20.86,-9.018,0.052,14.381,0.052
Auto_782,1697.93,2151.24,1697.97,2151.23,,,,,322.0,3109.000,3838.831,193.117,19.88,-8.960,0.055,14.439,0.055
Auto_783,4008.80,1022.81,4008.91,1022.71,,,,,251.0,3106.000,3904.664,195.221,20.00,-8.979,0.054,14.420,0.054
Auto_784,5205.32,3781.73,5205.47,3781.73,,,,,289.0,3105.000,4234.195,196.170,21.58,-9.067,0.050,14.332,0.050
Auto_785,2961.88,4087.39,2961.93,4087.41,,,,,315.0,3100.000,4018.532,194.086,20.70,-9.010,0.052,14.389,0.052
Auto_786,5770.88,836.82,5771.04,836.74,,,,,264.0,3094.000,3928.315,195.373,20.11,-8.986,0.054,14.413,0.054
Auto_787,697.90,2195.96,697.90,2195.96,,,,,359.0,3091.000,3896.438,194.132,20.07,-8.977,0.054,14.422,0.054
Auto_788,3008.36,4157.50,3008.39,4157.51,,,,,307.0,3084.000,4094.796,194.358,21.07,-9.031,0.052,14.368,0.052
Auto_789,2900.56,3906.16,2900.62,3906.21,,,,,300.0,3081.000,3962.832,193.759,20.45,-8.995,0.053,14.404,0.053
Auto_790,3842.25,2505.22,3842.39,2505.24,,,,,282.0,3079.000,4007.172,194.804,20.57,-9.007,0.053,14.392,0.053
Auto_791,65.92,2179.35,65.90,2179.35,,,,,348.0,3077.000,3759.146,194.059,19.37,-8.938,0.056,14.461,0.056
Auto_792,2863.27,4060.24,2863.30,4060.27,,,,,325.0,3060.000,3990.447,193.550,20.62,-9.003,0.053,14.396,0.053
Auto_793,874.00,1014.61,873.97,1014.60,,,,,313.0,3054.000,3841.799,193.184,19.89,-8.961,0.055,14.438,0.055
Auto_794,611.44,2420.21,611.42,2420.21,,,,,339.0,3051.000,3723.999,193.182,19.28,-8.928,0.056,14.471,0.056
Auto_795,6059.53,253.16,6059.66,253.10,,,,,280.0,3045.000,3998.364,196.725,20.32,-9.005,0.053,14.394,0.053
Auto_796,4556.15,242.15,4556.26,242.01,,,,,261.0,3040.000,3886.626,195.759,19.85,-8.974,0.055,14.425,0.055
Auto_797,2125.80,1033.07,2125.86,1033.02,,,,,271.0,3038.000,3860.111,193.511,19.95,-8.966,0.054,14.433,0.054
Auto_798,4334.64,3925.01,4334.78,3925.04,,,,,266.0,3025.000,3769.401,194.168,19.41,-8.941,0.056,14.458,0.056
Auto_799,4910.06,2714.83,4910.23,2714.88,,,,,260.0,3015.000,3884.727,195.132,19.91,-8.973,0.055,14.426,0.055
Auto_800,322.08,3183.68,322.09,3183.69,,,,,336.0,3003.000,3654.358,194.976,18.74,-8.907,0.058,14.492,0.058
Auto_801,2265.31,3163.61,2265.35,3163.56,,,,,287.0,3002.000,3944.842,193.912,20.34,-8.990,0.053,14.409,0.053
Auto_802,1687.59,1971.26,1687.66,1971.24,,,,,279.0,2992.000,3725.071,193.124,19.29,-8.928,0.056,14.471,0.056
Auto_803,2042.80,2985.30,2042.83,2985.32,,,,,307.0,2990.000,3756.728,193.431,19.42,-8.937,0.056,14.462,0.056
Auto_804,4593.85,1220.03,4594.03,1219.95,,,,,242.0,2990.000,3840.399,194.817,19.71,-8.961,0.055,14.438,0.055
Auto_805,2252.49,2725.99,2252.53,2725.99,,,,,304.0,2989.000,3960.633,193.458,20.47,-8.994,0.053,14.405,0.053
Auto_806,3156.15,39.63,3156.22,39.50,,,,,262.0,2980.000,3963.033,194.287,20.40,-8.995,0.053,14.404,0.053
Auto_807,2168.78,3289.10,2168.82,3289.13,,,,,322.0,2979.000,3850.196,194.244,19.82,-8.964,0.055,14.435,0.055
Auto_808,4495.05,2130.68,4495.22,2130.69,,,,,242.0,2964.000,3901.651,195.463,19.96,-8.978,0.054,14.421,0.054
Auto_809,746.18,3710.95,746.19,3710.94,,,,,379.0,2960.000,3612.483,193.091,18.71,-8.895,0.058,14.504,0.058
Auto_810,12.90,3848.61,12.80,3848.58,,,,,340.0,2954.000,3882.972,194.391,19.98,-8.973,0.054,14.426,0.054
Auto_811,3594.63,3696.75,3594.74,3696.81,,,,,258.0,2950.000,3696.598,193.764,19.08,-8.920,0.057,14.479,0.057
Auto_812,5453.78,3041.27,5453.96,3041.30,,,,,251.0,2941.000,3697.495,194.458,19.01,-8.920,0.057,14.479,0.057
Auto_813,4994.92,3758.41,4995.05,3758.44,,,,,270.0,2938.000,3698.948,195.244,18.95,-8.920,0.057,14.479,0.057
Auto_814,4578.57,307.38,4578.67,307.28,,,,,252.0,2916.000,4180.435,195.859,21.34,-9.053,0.051,14.346,0.051
Auto_815,1696.21,866.36,1696.26,866.31,,,,,264.0,2915.000,3681.969,193.234,19.05,-8.915,0.057,14.484,0.057
Auto_816,3033.01,2823.12,3033.14,2823.13,,,,,268.0,2900.000,3777.419,192.859,19.59,-8.943,0.055,14.456,0.055
Auto_817,4470.24,42.33,4470.35,42.19,,,,,262.0,2899.000,4059.092,196.292,20.68,-9.021,0.053,14.378,0.053
Auto_818,5980.03,3969.98,5980.17,3970.04,,,,,270.0,2882.000,3581.855,195.017,18.37,-8.885,0.059,14.514,0.059
Auto_819,3846.22,1970.85,3846.36,1970.83,,,,,250.0,2877.000,3742.408,194.016,19.29,-8.933,0.056,14.466,0.056
Auto_820,4506.25,1775.95,4506.42,1775.90,,,,,257.0,2874.000,3807.237,194.895,19.53,-8.952,0.056,14.447,0.056
Auto_821,3436.15,4141.70,3436.19,4141.65,,,,,285.0,2873.000,3775.843,193.432,19.52,-8.943,0.056,14.456,0.056
Auto_822,3973.07,305.28,3973.19,305.13,,,,,220.0,2865.000,3674.185,194.348,18.91,-8.913,0.057,14.486,0.057
Auto_823,759.20,4164.42,759.15,4164.41,,,,,341.0,2865.000,3626.413,193.614,18.73,-8.899,0.058,14.500,0.058
Auto_824,158.59,79.43,158.52,79.41,,,,,305.0,2860.000,3760.721,194.315,19.35,-8.938,0.056,14.461,0.056
Auto_825,4753.35,1328.68,4753.51,1328.62,,,,,247.0,2859.000,3815.329,195.067,19.56,-8.954,0.056,14.445,0.056
Auto_826,4519.55,2790.14,4519.66,2790.15,,,,,257.0,2858.000,3875.515,194.464,19.93,-8.971,0.054,14.428,0.054
Auto_827,3487.17,215.61,3487.26,215.43,,,,,240.0,2857.000,3925.357,194.691,20.16,-8.985,0.054,14.414,0.054
Auto_828,1343.44,1988.23,1343.52,1988.21,,,,,287.0,2848.000,3610.039,193.381,18.67,-8.894,0.058,14.505,0.058
Auto_829,2504.93,3718.61,2504.97,3718.65,,,,,270.0,2845.000,3623.948,193.209,18.76,-8.898,0.058,14.501,0.058
Auto_830,4622.43,2256.32,4622.60,2256.31,,,,,256.0,2842.000,3772.581,194.904,19.36,-8.942,0.056,14.457,0.056
Auto_831,5995.83,2124.86,5995.94,2124.87,,,,,258.0,2841.000,3842.161,195.909,19.61,-8.961,0.055,14.438,0.055
Auto_832,5804.93,1509.27,5805.01,1509.26,,,,,241.0,2836.000,4001.902,195.854,20.43,-9.006,0.053,14.393,0.053
Auto_833,5192.96,4014.03,5193.09,4014.08,,,,,277.0,2826.000,3609.870,195.270,18.49,-8.894,0.059,14.505,0.059
Auto_834,2776.12,2360.50,2776.24,2360.52,,,,,235.0,2824.000,3732.476,193.487,19.29,-8.930,0.056,14.469,0.056
Auto_835,183.42,1611.81,183.39,1611.81,,,,,332.0,2819.000,3449.303,193.151,17.86,-8.844,0.061,14.555,0.061
Auto_836,3433.12,304.03,3433.21,303.92,,,,,238.0,2810.000,3649.675,194.057,18.81,-8.906,0.058,14.493,0.058
Auto_837,3827.97,197.81,3828.06,197.68,,,,,238.0,2804.000,3705.966,195.013,19.00,-8.922,0.057,14.477,0.057
Auto_838,387.97,2698.44,387.96,2698.42,,,,,305.0,2778.000,3341.351,193.828,17.24,-8.810,0.063,14.589,0.063
Auto_839,775.84,3141.82,775.86,3141.83,,,,,307.0,2773.000,3452.865,193.320,17.86,-8.845,0.061,14.554,0.061
Auto_840,4702.69,1143.57,4702.85,1143.52,,,,,224.0,2760.000,3768.167,195.232,19.30,-8.940,0.056,14.459,0.056
Auto_841,3468.39,3140.98,3468.47,3141.00,,,,,259.0,2759.000,3536.569,193.556,18.27,-8.871,0.059,14.528,0.059
Auto_842,1891.36,3269.09,1891.37,3269.09,,,,,292.0,2750.000,3491.351,192.545,18.13,-8.857,0.060,14.542,0.060
Auto_843,5691.43,289.04,5691.60,288.95,,,,,249.0,2746.000,3616.824,194.872,18.56,-8.896,0.058,14.503,0.058
Auto_844,1687.42,845.52,1687.44,845.47,,,,,245.0,2743.000,3647.303,194.413,18.76,-8.905,0.058,14.494,0.058
Auto_845,5892.83,2027.42,5893.01,2027.38,,,,,212.0,2743.000,3447.902,194.908,17.69,-8.844,0.061,14.555,0.061
Auto_848,557.48,2958.45,557.48,2958.46,,,,,300.0,2699.000,3350.221,193.544,17.31,-8.813,0.063,14.586,0.063
Auto_849,2617.35,3847.15,2617.37,3847.16,,,,,286.0,2695.000,3471.268,192.453,18.04,-8.851,0.060,14.548,0.060
Auto_850,5690.75,1570.80,5690.89,1570.78,,,,,243.0,2691.000,3756.613,194.866,19.28,-8.937,0.056,14.462,0.056
Auto_851,3684.08,2180.09,3684.22,2180.08,,,,,229.0,2690.000,3418.132,192.679,17.74,-8.834,0.061,14.565,0.061
Auto_852,180.39,1317.14,180.38,1317.16,,,,,293.0,2686.000,3364.051,192.950,17.43,-8.817,0.062,14.582,0.062
Auto_853,2326.94,1164.17,2327.04,1164.12,,,,,231.0,2683.000,3490.884,192.702,18.12,-8.857,0.060,14.542,0.060
Auto_854,2328.78,3994.06,2328.80,3994.11,,,,,292.0,2680.000,3568.498,193.250,18.47,-8.881,0.059,14.518,0.059
Auto_855,6020.47,576.94,6020.60,576.89,,,,,257.0,2679.000,3446.169,195.716,17.61,-8.843,0.062,14.556,0.062
Auto_856,2013.22,1453.73,2013.25,1453.70,,,,,254.0,2676.000,3511.155,193.217,18.17,-8.864,0.060,14.535,0.060
Auto_857,5372.42,612.27,5372.58,612.18,,,,,216.0,2658.000,3474.764,194.631,17.85,-8.852,0.061,14.547,0.061
Auto_858,4094.47,3472.29,4094.58,3472.33,,,,,267.0,2654.000,3589.307,193.161,18.58,-8.888,0.058,14.511,0.058
Auto_859,1618.18,1099.22,1618.22,1099.20,,,,,241.0,2653.000,3335.138,193.133,17.27,-8.808,0.063,14.591,0.063
Auto_860,2398.94,3463.85,2399.00,3463.87,,,,,260.0,2642.000,3366.622,192.321,17.51,-8.818,0.062,14.581,0.062
Auto_861,2437.51,81.31,2437.60,81.17,,,,,221.0,2641.000,3321.444,193.679,17.15,-8.803,0.063,14.596,0.063
Auto_862,1103.35,3232.25,1103.32,3232.24,,,,,278.0,2632.000,3297.150,192.629,17.12,-8.795,0.063,14.604,0.063
Auto_863,775.31,3680.26,775.27,3680.26,,,,,313.0,2627.000,3276.546,192.427,17.03,-8.789,0.064,14.610,0.064
Auto_864,365.36,661.72,365.38,661.64,,,,,280.0,2623.000,3310.533,192.663,17.18,-8.800,0.063,14.599,0.063
Auto_865,2139.19,2564.04,2139.24,2564.05,,,,,272.0,2621.000,3374.625,192.133,17.56,-8.821,0.062,14.578,0.062
Auto_866,5591.94,233.90,5592.08,233.80,,,,,238.0,2616.000,3293.574,194.057,16.97,-8.794,0.064,14.605,0.064
Auto_867,5713.90,1698.89,5713.97,1698.91,,,,,228.0,2609.000,3555.205,194.743,18.26,-8.877,0.059,14.522,0.059
Auto_868,2117.88,3788.39,2117.87,3788.40,,,,,284.0,2609.000,3348.872,193.091,17.34,-8.812,0.063,14.587,0.063
Auto_869,5337.53,3098.60,5337.65,3098.66,,,,,225.0,2589.000,3400.652,194.126,17.52,-8.829,0.062,14.570,0.062
Auto_870,3246.14,1310.51,3246.24,1310.48,,,,,223.0,2589.000,3421.594,193.652,17.67,-8.836,0.061,14.563,0.061
Auto_871,187.90,2856.36,187.89,2856.36,,,,,298.0,2588.000,3210.715,193.417,16.60,-8.767,0.065,14.632,0.065
Auto_872,2513.44,1998.27,2513.54,1998.28,,,,,237.0,2582.000,3547.853,192.500,18.43,-8.875,0.059,14.524,0.059
Auto_873,3858.57,699.37,3858.61,699.31,,,,,217.0,2579.000,3625.327,194.353,18.65,-8.898,0.058,14.501,0.058
Auto_874,922.34,658.65,922.31,658.66,,,,,258.0,2574.000,3294.548,192.436,17.12,-8.794,0.063,14.605,0.063
Auto_875,3882.17,3565.24,3882.26,3565.28,,,,,253.0,2568.000,3260.102,193.155,16.88,-8.783,0.064,14.616,0.064
Auto_876,5471.77,1768.37,5471.87,1768.33,,,,,197.0,2568.000,3455.438,194.308,17.78,-8.846,0.061,14.553,0.061
Auto_877,77.10,551.61,77.04,551.60,,,,,282.0,2565.000,3303.191,193.020,17.11,-8.797,0.063,14.602,0.063
Auto_878,2870.21,2981.08,2870.30,2981.09,,,,,249.0,2562.000,3353.248,192.296,17.44,-8.814,0.062,14.585,0.062
Auto_879,5638.77,3807.68,5638.91,3807.73,,,,,217.0,2560.000,3148.345,193.489,16.27,-8.745,0.067,14.654,0.067
Auto_880,259.68,370.13,259.68,370.08,,,,,296.0,2554.000,3182.479,192.171,16.56,-8.757,0.066,14.642,0.066
Auto_881,2883.21,1544.92,2883.33,1544.90,,,,,218.0,2553.000,3388.742,192.691,17.59,-8.825,0.062,14.574,0.062
Auto_882,1605.81,3347.94,1605.81,3347.96,,,,,299.0,2553.000,3149.795,193.065,16.31,-8.746,0.067,14.653,0.067
Auto_883,6214.09,3916.46,6214.23,3916.51,,,,,236.0,2549.000,3284.783,194.753,16.87,-8.791,0.064,14.608,0.064
Auto_884,736.96,3374.37,736.93,3374.38,,,,,305.0,2548.000,3128.185,192.421,16.26,-8.738,0.067,14.661,0.067
Auto_885,5651.50,1938.35,5651.69,1938.35,,,,,217.0,2547.000,3315.713,195.222,16.98,-8.801,0.064,14.598,0.064
Auto_886,5808.72,2224.32,5808.87,2224.34,,,,,230.0,2540.000,3431.443,194.399,17.65,-8.839,0.062,14.560,0.062
