id,raw_x,raw_y,refined_x,refined_y,ra_deg,dec_deg,ra_hms,dec_dms,peak_adu,dao_flux,net_flux,flux_err,snr,mag_inst,mag_inst_err,mag_calibrated,mag_calibrated_err
Auto_743,2494.99,1268.75,2495.04,1268.75,144.29981,43.68051,09h37m11.95s,+43d40m49.8s,152.0,1086.000,1199.447,220.174,5.45,-7.697,0.199,15.702,0.206
Auto_744,5276.57,1442.96,5276.88,1442.77,145.50892,44.30246,09h42m02.14s,+44d18m08.8s,118.0,1084.000,1528.821,218.170,7.01,-7.961,0.155,15.439,0.163
Auto_745,2582.66,243.26,2582.71,243.40,144.62878,43.36602,09h38m30.91s,+43d21m57.7s,119.0,1081.000,1472.497,204.925,7.19,-7.920,0.151,15.479,0.159
Auto_746,5805.23,2213.82,5805.07,2213.84,145.53363,44.66012,09h42m08.07s,+44d39m36.4s,138.0,1079.000,1222.729,225.465,5.42,-7.718,0.200,15.681,0.206
Auto_747,6025.43,3669.45,6025.43,3669.41,145.22086,45.17823,09h40m53.01s,+45d10m41.6s,145.0,1076.000,1745.919,213.790,8.17,-8.105,0.133,15.294,0.142
Auto_748,1437.19,787.83,1437.19,787.79,143.96456,43.30723,09h35m51.49s,+43d18m26.0s,137.0,1075.000,1304.593,226.534,5.76,-7.789,0.189,15.611,0.195
Auto_749,1455.63,948.70,1455.51,948.66,143.92696,43.36293,09h35m42.47s,+43d21m46.6s,171.0,1075.000,1441.588,215.055,6.70,-7.897,0.162,15.502,0.170
Auto_750,5550.53,2716.77,5550.50,2716.80,145.27472,44.77334,09h41m05.93s,+44d46m24.0s,143.0,1070.000,1386.491,219.055,6.33,-7.855,0.172,15.545,0.179
Auto_751,780.78,377.34,780.83,377.54,143.79100,43.03989,09h35m09.84s,+43d02m23.6s,134.0,1063.000,1272.637,235.556,5.40,-7.762,0.201,15.638,0.207
Auto_752,2498.28,3706.76,2498.30,3706.73,143.59907,44.46960,09h34m23.78s,+44d28m10.5s,128.0,1056.000,1145.363,213.396,5.37,-7.647,0.202,15.752,0.209
Auto_753,3858.84,302.30,3858.76,302.40,145.18509,43.64449,09h40m44.42s,+43d38m40.2s,176.0,1054.000,1287.074,204.245,6.30,-7.774,0.172,15.625,0.180
Auto_754,6240.42,1960.06,6240.34,1959.96,145.80385,44.66362,09h43m12.92s,+44d39m49.0s,128.0,1046.000,1224.248,232.902,5.26,-7.720,0.207,15.680,0.213
Auto_755,2746.95,3155.94,2746.87,3155.94,143.87139,44.34362,09h35m29.13s,+44d20m37.0s,145.0,1040.000,1343.822,211.641,6.35,-7.821,0.171,15.579,0.178
Auto_756,3564.74,2503.43,3564.66,2503.41,144.42986,44.30096,09h37m43.17s,+44d18m03.5s,165.0,1035.000,1199.590,211.988,5.66,-7.698,0.192,15.702,0.198
Auto_757,2120.29,1019.76,2120.33,1019.65,144.20285,43.52281,09h36m48.68s,+43d31m22.1s,168.0,1035.000,1459.448,216.809,6.73,-7.910,0.161,15.489,0.169
Auto_758,4698.93,2542.55,4698.78,2541.89,144.93491,44.54495,09h39m44.38s,+44d32m41.8s,118.0,1028.000,1221.621,210.501,5.80,-7.717,0.187,15.682,0.194
Auto_759,3969.65,2393.76,3969.63,2393.81,144.64515,44.34820,09h38m34.84s,+44d20m53.5s,150.0,1016.000,983.566,208.547,4.72,-7.482,0.230,15.917,0.236
Auto_760,1365.67,3815.90,1365.67,3815.86,143.05850,44.26743,09h32m14.04s,+44d16m02.7s,119.0,1006.000,932.621,229.204,4.07,-7.424,0.267,15.975,0.272
Auto_761,1757.89,739.56,1758.00,739.49,144.12080,43.35767,09h36m28.99s,+43d21m27.6s,146.0,1002.000,1428.020,221.406,6.45,-7.887,0.168,15.513,0.176
Auto_762,2865.27,2253.05,2865.22,2253.01,144.18518,44.07586,09h36m44.44s,+44d04m33.1s,145.0,998.000,923.928,214.149,4.31,-7.414,0.252,15.985,0.257
Auto_763,4501.65,1764.49,4501.65,1764.51,145.06592,44.25141,09h40m15.82s,+44d15m05.1s,115.0,997.000,1255.771,218.260,5.75,-7.747,0.189,15.652,0.195
Auto_764,1658.40,208.88,1658.50,208.99,144.22673,43.16589,09h36m54.41s,+43d09m57.2s,139.0,983.000,1285.450,210.712,6.10,-7.773,0.178,15.627,0.185
Auto_765,3679.15,2168.04,3679.16,2167.99,144.57772,44.21544,09h38m18.65s,+44d12m55.6s,132.0,981.000,795.940,215.224,3.70,-7.252,0.294,16.147,0.298
Auto_766,4466.72,29.94,4466.71,29.81,145.53451,43.67818,09h42m08.28s,+43d40m41.5s,113.0,975.000,1005.746,200.207,5.02,-7.506,0.216,15.893,0.222
Auto_767,6032.04,587.23,6032.02,587.23,146.08947,44.17263,09h44m21.47s,+44d10m21.5s,158.0,969.000,1338.589,233.325,5.74,-7.817,0.189,15.583,0.196
Auto_768,5749.29,375.64,5749.40,375.56,146.01930,44.04729,09h44m04.63s,+44d02m50.2s,603.0,958.000,1008.472,217.659,4.63,-7.509,0.234,15.890,0.240
Auto_769,5279.86,2050.16,5279.59,2050.16,145.33976,44.50154,09h41m21.54s,+44d30m05.5s,98.0,958.000,1298.681,227.365,5.71,-7.784,0.190,15.616,0.197
Auto_770,4575.28,294.70,4575.26,294.70,145.51039,43.78642,09h42m02.49s,+43d47m11.1s,146.0,957.000,712.699,200.128,3.56,-7.132,0.305,16.267,0.309
Auto_771,6001.47,113.11,6001.58,113.03,146.20519,44.01117,09h44m49.25s,+44d00m40.2s,128.0,956.000,1234.600,216.885,5.69,-7.729,0.191,15.671,0.197
Auto_772,3241.59,1297.85,3241.48,1297.84,144.62733,43.84302,09h38m30.56s,+43d50m34.9s,154.0,956.000,1055.294,216.078,4.88,-7.558,0.222,15.841,0.228
Auto_773,1681.88,831.78,1681.87,831.80,144.06080,43.37181,09h36m14.59s,+43d22m18.5s,155.0,948.000,1191.077,221.363,5.38,-7.690,0.202,15.710,0.208
Auto_774,1934.79,3252.37,1934.72,3252.30,143.47760,44.20567,09h33m54.62s,+44d12m20.4s,115.0,948.000,894.836,215.503,4.15,-7.379,0.261,16.020,0.266
Auto_775,2586.21,1224.61,2586.30,1224.63,144.35328,43.68494,09h37m24.79s,+43d41m05.8s,135.0,938.000,1020.927,210.460,4.85,-7.522,0.224,15.877,0.229
Auto_776,867.96,1000.17,867.87,1000.22,143.65198,43.25813,09h34m36.48s,+43d15m29.3s,131.0,936.000,739.743,238.110,3.11,-7.173,0.349,16.227,0.353
Auto_777,1843.30,3134.00,1843.32,3133.98,143.47096,44.14844,09h33m53.03s,+44d08m54.4s,132.0,935.000,745.094,229.734,3.24,-7.181,0.335,16.219,0.339
Auto_778,3706.84,87.01,3706.80,86.97,145.17652,43.54364,09h40m42.37s,+43d32m37.1s,130.0,934.000,1251.548,205.240,6.10,-7.744,0.178,15.656,0.185
Auto_779,3428.90,291.13,3428.86,291.09,144.99475,43.55376,09h39m58.74s,+43d33m13.5s,134.0,932.000,964.216,203.620,4.74,-7.460,0.229,15.939,0.235
Auto_780,5369.53,600.18,5369.67,600.19,145.78542,44.04529,09h43m08.50s,+44d02m43.0s,113.0,929.000,1094.625,206.713,5.30,-7.598,0.205,15.801,0.211
Auto_781,5801.76,1498.15,5801.64,1498.17,145.73271,44.42537,09h42m55.85s,+44d25m31.3s,113.0,929.000,870.827,226.746,3.84,-7.350,0.283,16.050,0.287
Auto_782,3837.42,2493.80,3837.48,2493.72,144.55644,44.35369,09h38m13.55s,+44d21m13.3s,120.0,928.000,1362.814,208.521,6.54,-7.836,0.166,15.563,0.174
Auto_783,3346.80,3247.78,3346.77,3247.73,144.11655,44.49741,09h36m27.97s,+44d29m50.7s,126.0,925.000,1146.202,197.371,5.81,-7.648,0.187,15.751,0.194
Auto_784,3671.48,2839.66,3671.17,2839.50,144.38177,44.43199,09h37m31.62s,+44d25m55.1s,109.0,912.000,1249.071,222.919,5.60,-7.741,0.194,15.658,0.200
Auto_785,3027.37,2811.14,3027.35,2811.12,144.09786,44.29013,09h36m23.49s,+44d17m24.5s,154.0,904.000,1322.508,214.785,6.16,-7.803,0.176,15.596,0.183
Auto_786,1691.64,2138.13,1691.54,2138.21,143.69124,43.79571,09h34m45.90s,+43d47m44.6s,134.0,902.000,1026.848,224.122,4.58,-7.529,0.237,15.871,0.242
Auto_787,2899.43,2536.73,2899.39,2536.70,144.11908,44.17484,09h36m28.58s,+44d10m29.4s,169.0,901.000,886.570,211.646,4.19,-7.369,0.259,16.030,0.264
Auto_788,3468.98,4092.97,3468.99,4093.04,143.92682,44.79559,09h35m42.44s,+44d47m44.1s,114.0,900.000,1113.081,210.358,5.29,-7.616,0.205,15.783,0.211
Auto_789,3854.40,686.76,3854.40,686.67,145.07583,43.76886,09h40m18.20s,+43d46m07.9s,145.0,893.000,770.105,207.843,3.71,-7.216,0.293,16.183,0.297
Auto_790,1337.11,1974.86,1337.06,1974.80,143.58024,43.66936,09h34m19.26s,+43d40m09.7s,145.0,885.000,868.022,226.723,3.83,-7.346,0.284,16.053,0.288
Auto_791,2431.97,2937.11,2431.92,2937.16,143.79262,44.20755,09h35m10.23s,+44d12m27.2s,129.0,877.000,745.256,213.837,3.49,-7.181,0.312,16.219,0.316
Auto_793,1778.08,2368.19,1777.97,2368.16,143.66353,43.88793,09h34m39.25s,+43d53m16.5s,171.0,873.000,1109.542,219.715,5.05,-7.613,0.215,15.787,0.221
Auto_794,3010.08,2918.93,3010.07,2918.92,144.05893,44.32145,09h36m14.14s,+44d19m17.2s,147.0,871.000,1248.163,203.434,6.14,-7.741,0.177,15.659,0.184
Auto_795,4590.16,1208.05,4589.90,1207.94,145.26277,44.08770,09h41m03.06s,+44d05m15.7s,142.0,870.000,1024.390,202.154,5.07,-7.526,0.214,15.873,0.220
Auto_796,3791.36,2101.69,3791.37,2101.61,144.64755,44.21680,09h38m35.41s,+44d13m00.5s,159.0,867.000,895.469,205.200,4.36,-7.380,0.249,16.019,0.254
Auto_797,6109.89,1904.83,6109.86,1904.82,145.75967,44.61968,09h43m02.32s,+44d37m10.9s,126.0,865.000,1367.520,228.056,6.00,-7.840,0.181,15.560,0.188
Auto_798,2856.39,4049.00,2856.43,4048.95,143.66133,44.65435,09h34m38.72s,+44d39m15.7s,103.0,858.000,1312.965,206.234,6.37,-7.796,0.171,15.604,0.178
Auto_799,1000.78,1110.07,1000.74,1109.97,143.67927,43.32098,09h34m43.02s,+43d19m15.5s,119.0,857.000,901.982,224.915,4.01,-7.388,0.271,16.011,0.275
Auto_800,1971.73,696.78,1971.79,696.73,144.22817,43.38779,09h36m54.76s,+43d23m16.0s,146.0,853.000,954.224,214.016,4.46,-7.449,0.244,15.950,0.249
Auto_801,1221.42,932.46,1221.44,932.47,143.82768,43.30937,09h35m18.64s,+43d18m33.7s,100.0,852.000,1165.141,224.979,5.18,-7.666,0.210,15.734,0.216
Auto_802,3841.65,1959.20,3841.31,1958.84,144.71095,44.18071,09h38m50.63s,+44d10m50.6s,88.0,850.000,1242.911,214.664,5.79,-7.736,0.188,15.663,0.194
Auto_803,5097.37,3870.06,5097.58,3870.10,144.73645,45.05682,09h38m56.75s,+45d03m24.5s,139.0,847.000,838.749,207.849,4.04,-7.309,0.269,16.090,0.274
Auto_804,767.23,3667.28,767.15,3667.37,142.83559,44.09374,09h31m20.54s,+44d05m37.5s,89.0,842.000,1148.547,221.071,5.20,-7.650,0.209,15.749,0.215
Auto_805,896.81,3546.99,896.66,3546.95,142.92824,44.08254,09h31m42.78s,+44d04m57.1s,79.0,838.000,1030.659,232.216,4.44,-7.533,0.245,15.867,0.250
Auto_806,2903.81,2473.02,2903.74,2472.97,144.13938,44.15510,09h36m33.45s,+44d09m18.4s,125.0,822.000,915.176,219.467,4.17,-7.404,0.260,15.996,0.265
Auto_807,4875.93,308.13,4875.99,308.11,145.64255,43.85111,09h42m34.21s,+43d51m04.0s,138.0,819.000,979.621,204.300,4.80,-7.478,0.226,15.922,0.232
Auto_808,4088.81,3461.74,4088.56,3461.75,144.39254,44.71921,09h37m34.21s,+44d43m09.1s,95.0,807.000,895.263,209.930,4.26,-7.380,0.255,16.020,0.260
Auto_809,4811.47,2767.33,4811.17,2767.34,144.92216,44.64091,09h39m41.32s,+44d38m27.3s,102.0,799.000,734.583,197.202,3.73,-7.165,0.291,16.234,0.296
Auto_810,3541.88,1818.05,3541.88,1818.09,144.61529,44.07356,09h38m27.67s,+44d04m24.8s,140.0,787.000,626.998,207.969,3.01,-6.993,0.360,16.406,0.364
Auto_811,4328.76,3914.04,4328.72,3914.08,144.37134,44.91467,09h37m29.12s,+44d54m52.8s,109.0,783.000,925.273,197.302,4.69,-7.416,0.232,15.984,0.237
Auto_812,1966.15,2319.84,1966.12,2319.79,143.76166,43.91140,09h35m02.80s,+43d54m41.0s,129.0,780.000,1163.834,222.698,5.23,-7.665,0.208,15.735,0.214
Auto_813,6002.05,2580.07,6001.98,2580.02,145.52033,44.81893,09h42m04.88s,+44d49m08.1s,105.0,780.000,1020.796,224.765,4.54,-7.522,0.239,15.877,0.244
Auto_814,2878.11,1532.07,2878.06,1532.05,144.39705,43.84463,09h37m35.29s,+43d50m40.7s,113.0,780.000,856.952,220.262,3.89,-7.332,0.279,16.067,0.284
Auto_815,2396.06,1793.01,2396.01,1792.98,144.10583,43.83000,09h36m25.40s,+43d49m48.0s,118.0,772.000,926.366,217.220,4.26,-7.417,0.255,15.983,0.260
Auto_816,5889.87,2016.99,5889.83,2016.68,145.62770,44.61265,09h42m30.65s,+44d36m45.5s,117.0,771.000,899.864,222.371,4.05,-7.385,0.268,16.014,0.273
Auto_817,4575.37,3493.13,4575.37,3493.09,144.60588,44.82873,09h38m25.41s,+44d49m43.4s,109.0,768.000,967.609,205.382,4.71,-7.464,0.230,15.935,0.236
Auto_818,1674.13,3903.51,1674.09,3903.50,143.17089,44.36037,09h32m41.01s,+44d21m37.3s,79.0,766.000,765.225,219.697,3.48,-7.209,0.312,16.190,0.316
Auto_819,4780.93,3935.83,4780.91,3935.74,144.57221,45.01391,09h38m17.33s,+45d00m50.1s,120.0,764.000,839.592,196.783,4.27,-7.310,0.254,16.089,0.259
Auto_820,1819.79,2053.94,1819.82,2053.92,143.77275,43.79514,09h35m05.46s,+43d47m42.5s,120.0,763.000,1017.446,222.559,4.57,-7.519,0.237,15.881,0.243
Auto_821,750.86,4151.93,750.84,4151.94,142.68646,44.24520,09h30m44.75s,+44d14m42.7s,125.0,761.000,846.144,223.295,3.79,-7.319,0.287,16.081,0.291
Auto_822,4421.66,198.66,4421.67,198.78,145.46760,43.72419,09h41m52.22s,+43d43m27.1s,126.0,753.000,728.978,203.654,3.58,-7.157,0.303,16.243,0.308
Auto_823,1884.15,3256.86,1884.17,3256.82,143.45357,44.19653,09h33m48.86s,+44d11m47.5s,85.0,746.000,1049.988,220.265,4.77,-7.553,0.228,15.847,0.233
Auto_824,6057.02,241.59,6056.93,241.56,146.19533,44.06425,09h44m46.88s,+44d03m51.3s,85.0,743.000,771.227,235.326,3.28,-7.218,0.331,16.182,0.335
Auto_825,2175.23,1980.88,2175.26,1980.97,143.95289,43.84517,09h35m48.69s,+43d50m42.6s,88.0,742.000,993.961,220.581,4.51,-7.493,0.241,15.906,0.246
Auto_827,1808.05,484.95,1808.02,484.90,144.21524,43.28572,09h36m51.66s,+43d17m08.6s,128.0,736.000,756.051,209.665,3.61,-7.196,0.301,16.203,0.305
Auto_828,2322.01,1150.92,2321.74,1150.80,144.25580,43.60677,09h37m01.39s,+43d36m24.4s,122.0,732.000,670.168,216.377,3.10,-7.065,0.351,16.334,0.354
Auto_830,1203.57,1034.94,1203.73,1034.98,143.79053,43.33871,09h35m09.73s,+43d20m19.3s,126.0,720.000,839.634,232.264,3.62,-7.310,0.300,16.089,0.305
Auto_831,3688.80,614.48,3688.98,614.81,145.02137,43.71173,09h40m05.13s,+43d42m42.2s,106.0,719.000,665.229,208.874,3.18,-7.057,0.341,16.342,0.345
Auto_832,3623.16,830.67,3623.16,830.74,144.93117,43.76880,09h39m43.48s,+43d46m07.7s,106.0,715.000,907.973,213.521,4.25,-7.395,0.255,16.004,0.260
Auto_833,4906.09,2703.83,4906.03,2703.77,144.98353,44.63939,09h39m56.05s,+44d38m21.8s,99.0,705.000,679.314,212.196,3.20,-7.080,0.339,16.319,0.343
Auto_834,5780.05,1774.12,5779.94,1773.99,145.64567,44.51135,09h42m34.96s,+44d30m40.9s,112.0,666.000,687.967,225.480,3.05,-7.094,0.356,16.306,0.359
Auto_836,2673.04,2164.30,2672.99,2164.30,144.12398,44.00744,09h36m29.76s,+44d00m26.8s,88.0,652.000,665.297,214.948,3.10,-7.058,0.351,16.342,0.354
Auto_837,3243.91,4022.03,3243.87,4022.03,143.84508,44.72614,09h35m22.82s,+44d43m34.1s,94.0,649.000,811.565,207.366,3.91,-7.273,0.277,16.126,0.282
Auto_839,5175.76,3651.72,5175.67,3651.58,144.83539,45.00192,09h39m20.49s,+45d00m06.9s,442.0,643.000,711.407,211.341,3.37,-7.130,0.323,16.269,0.326
Auto_840,3824.36,184.57,3823.86,184.79,145.20230,43.59917,09h40m48.55s,+43d35m57.0s,106.0,640.000,1003.523,206.277,4.86,-7.504,0.223,15.896,0.229
Auto_841,837.36,3555.20,837.39,3555.01,142.89945,44.07265,09h31m35.87s,+44d04m21.5s,111.0,639.000,919.100,217.874,4.22,-7.408,0.257,15.991,0.262
Auto_842,3680.97,811.05,3680.92,811.01,144.96275,43.77416,09h39m51.06s,+43d46m27.0s,122.0,630.000,741.420,207.669,3.57,-7.175,0.304,16.224,0.308
Auto_843,1245.18,1588.02,1245.07,1588.00,143.65063,43.52558,09h34m36.15s,+43d31m32.1s,75.0,630.000,749.626,220.854,3.39,-7.187,0.320,16.212,0.324
Auto_845,4800.52,1669.26,4800.37,1669.17,145.22873,44.28072,09h40m54.89s,+44d16m50.6s,83.0,618.000,887.776,216.674,4.10,-7.371,0.265,16.029,0.270
Auto_846,4249.21,1021.35,4249.04,1021.23,145.16058,43.95789,09h40m38.54s,+43d57m28.4s,89.0,616.000,910.855,211.323,4.31,-7.399,0.252,16.001,0.257
Auto_849,2007.42,1440.52,2007.51,1440.41,144.03252,43.63569,09h36m07.80s,+43d38m08.5s,103.0,579.000,853.404,215.950,3.95,-7.328,0.275,16.072,0.279
Auto_850,5603.83,775.46,5603.65,775.63,145.84331,44.14935,09h43m22.39s,+44d08m57.7s,84.0,572.000,643.091,213.927,3.01,-7.021,0.361,16.379,0.365
Auto_851,3722.08,2595.29,3722.02,2595.26,144.47495,44.36305,09h37m53.99s,+44d21m47.0s,104.0,568.000,692.374,221.013,3.13,-7.101,0.347,16.299,0.350
Auto_855,5460.91,1876.80,5460.85,1876.24,145.47122,44.48120,09h41m53.09s,+44d28m52.3s,175.0,552.000,854.926,227.713,3.75,-7.330,0.289,16.070,0.294
Auto_856,5975.90,1696.04,5975.72,1696.07,145.75688,44.52476,09h43m01.65s,+44d31m29.1s,83.0,537.000,723.008,221.339,3.27,-7.148,0.332,16.252,0.336
Auto_859,3192.02,2798.19,3192.05,2798.10,144.17614,44.31991,09h36m42.27s,+44d19m11.7s,112.0,515.000,659.813,206.398,3.20,-7.049,0.340,16.351,0.343
Auto_860,3482.95,202.30,3483.37,202.46,145.04381,43.53583,09h40m10.51s,+43d32m09.0s,103.0,497.000,823.324,211.788,3.89,-7.289,0.279,16.111,0.284
Auto_861,3785.26,3703.69,3785.43,3703.60,144.18404,44.73518,09h36m44.17s,+44d44m06.7s,121.0,494.000,823.557,203.499,4.05,-7.289,0.268,16.110,0.273
Auto_862,2865.13,1688.13,2865.06,1688.13,144.34674,43.89261,09h37m23.22s,+43d53m33.4s,97.0,493.000,884.426,211.183,4.19,-7.367,0.259,16.033,0.264
Auto_863,3176.28,2304.22,3176.18,2304.13,144.31100,44.15651,09h37m14.64s,+44d09m23.4s,84.0,473.000,845.175,212.406,3.98,-7.317,0.273,16.082,0.278
Auto_865,1492.34,1889.79,1492.37,1889.60,143.67384,43.67418,09h34m41.72s,+43d40m27.0s,103.0,463.000,686.803,223.937,3.07,-7.092,0.354,16.307,0.358
Auto_867,5826.71,3872.72,5826.55,3872.57,145.07104,45.20446,09h40m17.05s,+45d12m16.1s,365.0,437.000,761.582,207.942,3.66,-7.204,0.296,16.195,0.301
Auto_868,3243.07,2522.01,3242.64,2521.92,144.27872,44.24090,09h37m06.89s,+44d14m27.2s,100.0,419.000,667.073,214.888,3.10,-7.060,0.350,16.339,0.353
Auto_873,5296.54,4074.67,5296.59,4074.59,144.76889,45.16329,09h39m04.53s,+45d09m47.8s,204.0,382.000,794.434,199.099,3.99,-7.250,0.272,16.149,0.277
Auto_1012,13.54,4162.48,17.31,4158.66,142.35781,44.09224,09h29m25.88s,+44d05m32.1s,49.0,-2126.000,20646.524,1288.426,16.02,-10.787,0.068,12.612,0.085
